"PVWatts: Hourly PV Performance Data"
"Requested Location:","1354 wright ave., 94087"
"City:","MOUNTAIN VIEW MOFFETT FLD NAS"
"State:","CA" 
"Lat (deg N):","37.4"
"Long (deg W):","122.05"
"Elev (m): ","12"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","22.6"
"Array Azimuth (deg):","270"
"DC Rating (kW):","10"
"DC to AC Derate Factor:","0.77"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.15"
"Cost of Electricity Generated by System ($/kWh):","0.24"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","4","17","610","156","22","5.7","700.847","37.714","5492.894","5114.016"
"6","4","18","433","150","19","6.7","487.471","28.613","4006.209","3687.202"
"6","4","19","137","104","18","7.2","223.303","21.8","1875.546","1634.951"
"6","4","20","0","0","16","3.1","0","16","0","0"
"6","4","21","0","0","14","0","0","14","0","0"
"6","4","22","0","0","14","0","0","14","0","0"
"6","4","23","0","0","14","0","0","14","0","0"
"6","5","0","0","0","14","3.1","0","14","0","0"
"6","5","1","0","0","14","4.1","0","14","0","0"
"6","5","2","0","0","13","1.5","0","13","0","0"
"6","5","3","0","0","12","2.6","0","12","0","0"
"6","5","4","0","0","11","1.5","0","11","0","0"
"6","5","5","0","0","12","3.1","0","12","0","0"
"6","5","6","247","30","13","4.1","22.551","11.671","36.319","0.487"
"6","5","7","492","84","14","5.1","58.389","13.754","241.107","42.087"
"6","5","8","641","116","16","5.1","163.137","18.304","1033.783","825.26"
"6","5","9","755","131","17","4.1","352.482","24.837","2635.253","2357.436"
"6","5","10","787","149","17","5.7","536.062","27.905","4305.271","3977.053"
"6","5","11","787","186","18","5.1","711.622","34.113","5684.594","5294.715"
"6","5","12","809","205","19","7.2","867.623","35.319","6886.964","6407.401"
"6","5","13","818","191","19","7.7","955.54","36.47","7538.817","6996.805"
"6","5","14","774","199","19","6.2","974.172","39.552","7560.174","7015.982"
"6","5","15","793","159","18","7.7","960.58","35.713","7608.983","7059.781"
"6","5","16","735","162","18","7.2","880.809","34.976","7004.265","6514.104"
"6","5","17","629","152","17","6.7","712.625","31.332","5775.545","5380.135"
"6","5","18","501","134","16","6.7","515.561","26.145","4290.324","3962.589"
"6","5","19","115","104","15","2.6","211.435","21.555","1780.679","1546.3"
"6","5","20","0","0","14","6.2","0","14","0","0"
"6","5","21","0","0","13","4.1","0","13","0","0"
"6","5","22","0","0","13","3.6","0","13","0","0"
"6","5","23","0","0","13","2.6","0","13","0","0"
"6","6","0","0","0","13","3.6","0","13","0","0"
"6","6","1","0","0","12","0","0","12","0","0"
"6","6","2","0","0","12","2.6","0","12","0","0"
"6","6","3","0","0","12","2.1","0","12","0","0"
"6","6","4","0","0","12","3.1","0","12","0","0"
"6","6","5","0","0","12","3.1","0","12","0","0"
"6","6","6","268","27","13","2.1","19.895","11.176","28.335","0.202"
"6","6","7","552","74","14","3.1","50.094","13.402","177.764","22.169"
"6","6","8","682","106","16","5.7","160.782","18.094","951.618","698.142"
"6","6","9","767","124","17","4.6","350.702","24.319","2622.354","2345.025"
"6","6","10","734","192","18","5.1","541.432","29.773","4316.184","3987.611"
"6","6","11","524","314","18","4.6","641.491","33.433","5142.603","4781.604"
"6","6","12","797","222","19","7.2","872.956","35.3","6930.004","6446.588"
"6","6","13","830","185","19","6.2","961.037","39.119","7475.648","6940.04"
"6","6","14","841","162","19","8.2","1002.636","36.73","7899.458","7319.726"
"6","6","15","774","174","19","6.7","958.085","38.366","7482.852","6946.516"
"6","6","16","667","188","18","6.2","847.157","35.971","6701.414","6237.983"
"6","6","17","565","177","17","7.2","684.251","30.084","5581.306","5197.464"
"6","6","18","453","150","17","6.7","501.858","26.836","4161.779","3838.095"
"6","6","19","93","105","15","5.7","197.896","18.936","1690.748","1462.669"
"6","6","20","0","0","13","3.6","0","13","0","0"
"6","6","21","0","0","13","3.1","0","13","0","0"
"6","6","22","0","0","13","2.1","0","13","0","0"
"6","6","23","0","0","12","3.1","0","12","0","0"
"6","7","0","0","0","12","2.6","0","12","0","0"
"6","7","1","0","0","12","2.6","0","12","0","0"
"6","7","2","0","0","11","1.5","0","11","0","0"
"6","7","3","0","0","11","2.1","0","11","0","0"
"6","7","4","0","0","11","0","0","11","0","0"
"6","7","5","0","0","10","2.6","0","10","0","0"
"6","7","6","243","31","11","2.6","23.405","9.373","39.546","0.631"
"6","7","7","525","74","13","2.6","50.03","12.345","178.193","22.283"
"6","7","8","659","112","14","3.1","162.773","16.758","1014.56","794.568"
"6","7","9","749","130","16","3.1","349.993","24.51","2621.688","2344.384"
"6","7","10","740","176","17","3.6","531.155","30.551","4214.543","3889.219"
"6","7","11","811","170","19","7.2","714.255","32.135","5764.751","5370.007"
"6","7","12","785","209","19","8.7","851.276","33.187","6833.14","6358.338"
"6","7","13","770","224","20","9.3","946.869","35.308","7516.449","6976.712"
"6","7","14","805","182","21","5.7","987.862","42.903","7527.859","6986.962"
"6","7","15","750","187","19","6.7","954.387","38.267","7457.936","6924.111"
"6","7","16","741","156","19","4.6","880.402","41.268","6769.222","6299.987"
"6","7","17","679","138","18","4.6","739.241","36.729","5824.285","5425.825"
"6","7","18","452","139","17","6.2","489.033","27.201","4047.942","3727.701"
"6","7","19","82","104","16","4.6","189.299","20.372","1607.318","1385.46"
"6","7","20","0","0","16","3.6","0","16","0","0"
"6","7","21","0","0","15","3.1","0","15","0","0"
"6","7","22","0","0","14","1.5","0","14","0","0"
"6","7","23","0","0","14","0","0","14","0","0"
"6","8","0","0","0","15","0","0","15","0","0"
"6","8","1","0","0","15","3.1","0","15","0","0"
"6","8","2","0","0","15","1.5","0","15","0","0"
"6","8","3","0","0","15","2.1","0","15","0","0"
"6","8","4","0","0","15","3.1","0","15","0","0"
"6","8","5","0","0","14","4.1","0","14","0","0"
"6","8","6","0","12","14","2.6","11.204","12.077","8.949","0"
"6","8","7","11","105","14","2.6","92.875","14.61","607.553","281.237"
"6","8","8","46","211","16","2.6","180.369","19.666","1524.583","1309.272"
"6","8","9","6","149","17","2.1","139.747","20.117","1195.601","1010.477"
"6","8","10","166","365","18","1.5","401.273","30.056","3249.389","2951.669"
"6","8","11","161","418","18","4.1","486.249","30.01","3967.756","3649.873"
"6","8","12","48","340","19","5.1","358.627","26.972","2971.946","2682.556"
"6","8","13","156","436","20","4.1","570.964","33.976","4564.25","4227.169"
"6","8","14","30","326","19","4.6","350.755","27.563","2898.047","2611.031"
"6","8","15","0","158","20","4.6","150.202","23.076","1269.217","1076.722"
"6","8","16","12","262","20","4.6","268.155","25.34","2240.529","1979.616"
"6","8","17","44","242","19","4.6","295.138","25.326","2466.156","2195.049"
"6","8","18","0","84","19","2.6","80.226","20.693","440.222","145.816"
"6","8","19","0","46","18","2.1","45.01","17.581","140.679","13.439"
"6","8","20","0","0","18","2.6","0","18","0","0"
"6","8","21","0","0","18","2.6","0","18","0","0"
"6","8","22","0","0","17","2.1","0","17","0","0"
"6","8","23","0","0","17","2.1","0","17","0","0"
"6","9","0","0","0","17","0","0","17","0","0"
"6","9","1","0","0","17","2.1","0","17","0","0"
"6","9","2","0","0","17","2.6","0","17","0","0"
"6","9","3","0","0","16.7","1.5","0","16.7","0","0"
"6","9","4","0","0","16.4","0","0","16.4","0","0"
"6","9","5","0","0","16.1","0","0","16.1","0","0"
"6","9","6","4","31","17","0","28.861","13.86","58.88","1.835"
"6","9","7","16","124","17","0","106.731","18.81","786.338","474.62"
"6","9","8","86","211","17","1.5","185.542","21.59","1532.526","1316.57"
"6","9","9","334","300","18","2.1","351.374","27.739","2762.533","2480.097"
"6","9","10","18","251","19","6.2","239.685","23.303","2020.364","1771.067"
"6","9","11","6","242","21","6.7","229.195","24.701","1921.13","1677.697"
"6","9","12","6","214","21","7.7","206.006","23.942","1733.303","1502.192"
"6","9","13","6","196","21","7.7","190.959","23.632","1609.183","1387.182"
"6","9","14","18","362","23","7.2","365.813","29.062","2999.505","2709.249"
"6","9","15","110","389","22","7.7","516.284","30.799","4195.782","3871.045"
"6","9","16","31","277","22","6.7","314.2","27.914","2591.405","2315.261"
"6","9","17","507","213","21","7.2","678.397","33.121","5447.321","5070.929"
"6","9","18","438","151","18","6.7","494.009","27.685","4079.142","3757.97"
"6","9","19","161","108","16","6.2","239.533","20.552","2022.942","1773.497"
"6","9","20","0","0","15","3.1","0","15","0","0"
"6","9","21","0","0","14","2.1","0","14","0","0"
"6","9","22","0","0","14","2.1","0","14","0","0"
"6","9","23","0","0","14","1.5","0","14","0","0"
"6","10","0","0","0","14","1.5","0","14","0","0"
"6","10","1","0","0","14","1.5","0","14","0","0"
"6","10","2","0","0","14","0","0","14","0","0"
"6","10","3","0","0","14","0","0","14","0","0"
"6","10","4","0","0","14","1.5","0","14","0","0"
"6","10","5","0","0","14","1.5","0","14","0","0"
"6","10","6","0","29","15","0","27.156","11.636","52.675","1.384"
"6","10","7","314","119","15","0","89.261","15.56","558.662","237.113"
"6","10","8","579","142","17","0","177.253","23.467","1182.272","998.522"
"6","10","9","673","164","19","2.6","348.009","28.008","2591.082","2314.951"
"6","10","10","764","162","21","3.1","535.272","35.291","4141.004","3817.958"
"6","10","11","769","196","21","5.7","707.737","36.044","5596.36","5211.655"
"6","10","12","791","214","21","6.2","860.565","38.766","6706.787","6242.901"
"6","10","13","794","205","22","7.7","946.62","39.342","7354.655","6831.118"
"6","10","14","780","196","23","8.2","977.683","40.339","7555.205","7011.52"
"6","10","15","737","194","23","5.7","949.929","44.184","7187.865","6680.523"
"6","10","16","673","187","23","5.7","853.007","42.076","6529.753","6080.529"
"6","10","17","628","162","21","5.1","724.958","38.246","5665.715","5276.96"
"6","10","18","314","157","19","4.1","408.449","30.107","3331.254","3031.201"
"6","10","19","150","108","18","2.6","233.351","24.713","1931.905","1687.815"
"6","10","20","0","0","17","3.1","0","17","0","0"
"6","10","21","0","0","16","1.5","0","16","0","0"
"6","10","22","0","0","16","4.6","0","16","0","0"
"6","10","23","0","0","15","3.6","0","15","0","0"
"6","11","0","0","0","14","4.1","0","14","0","0"
"6","11","1","0","0","13","2.1","0","13","0","0"
"6","11","2","0","0","14","0","0","14","0","0"
"6","11","3","0","0","13","2.6","0","13","0","0"
"6","11","4","0","0","13","0","0","13","0","0"
"6","11","5","0","0","14","1.5","0","14","0","0"
"6","11","6","235","29","14","1.5","21.57","12.041","33.172","0.363"
"6","11","7","493","80","16","0","54.91","14.454","212.53","32.319"
"6","11","8","659","112","18","2.1","163.134","21.196","998.016","768.619"
"6","11","9","708","152","19","0","349.609","34.03","2510.555","2237.618"
"6","11","10","770","163","22","3.1","539.123","36.395","4146.333","3823.124"
"6","11","11","858","149","23","3.1","728.458","43.097","5545.204","5163.413"
"6","11","12","845","174","23","6.2","869.115","41.006","6691.983","6229.351"
"6","11","13","794","205","23","8.2","946.56","39.687","7340.517","6818.374"
"6","11","14","798","185","23","9.3","984.404","39.083","7658.865","7104.505"
"6","11","15","792","168","24","5.1","970.651","47.084","7226.87","6715.789"
"6","11","16","716","169","23","5.7","873.334","42.551","6667.971","6207.363"
"6","11","17","665","140","21","4.1","731.892","40.527","5650.065","5262.234"
"6","11","18","457","150","21","3.1","506.584","35.975","4007.218","3688.181"
"6","11","19","149","106","19","4.1","228.543","24.843","1890.723","1649.173"
"6","11","20","0","0","17","3.1","0","17","0","0"
"6","11","21","0","0","16","1.5","0","16","0","0"
"6","11","22","0","0","14","2.1","0","14","0","0"
"6","11","23","0","0","14","3.1","0","14","0","0"
"6","12","0","0","0","14","0","0","14","0","0"
"6","12","1","0","0","13","0","0","13","0","0"
"6","12","2","0","0","12","2.6","0","12","0","0"
"6","12","3","0","0","12","1.5","0","12","0","0"
"6","12","4","0","0","13","2.1","0","13","0","0"
"6","12","5","0","0","13","0","0","13","0","0"
"6","12","6","270","28","14","0","20.714","10.24","30.848","0.281"
"6","12","7","552","74","16","0","50.05","14.11","176.861","21.931"
"6","12","8","647","113","17","2.1","162.335","20.125","1002.88","776.203"
"6","12","9","708","152","20","3.6","349.484","28.117","2587.079","2311.103"
"6","12","10","817","141","22","4.1","544.549","35.281","4207.054","3881.964"
"6","12","11","846","149","23","6.2","719.956","37.603","5646.01","5258.417"
"6","12","12","845","174","25","6.7","868.954","42.19","6647.682","6188.774"
"6","12","13","872","160","26","6.7","969.403","45.426","7284.85","6768.156"
"6","12","14","859","154","26","5.7","1004.587","48.34","7426.743","6896.044"
"6","12","15","810","158","26","7.7","977.917","44.192","7399.334","6871.37"
"6","12","16","778","146","25","6.2","900.123","44.158","6811.982","6339.033"
"6","12","17","646","149","23","6.7","726.638","37.721","5694.809","5304.319"
"6","12","18","498","135","22","7.2","517.718","31.824","4185.232","3860.823"
"6","12","19","128","107","21","5.7","219.187","25.528","1809.611","1573.291"
"6","12","20","0","0","19","3.6","0","19","0","0"
"6","12","21","0","0","18","1.5","0","18","0","0"
"6","12","22","0","0","17","3.1","0","17","0","0"
"6","12","23","0","0","17","2.6","0","17","0","0"
"6","13","0","0","0","16","2.6","0","16","0","0"
"6","13","1","0","0","16","1.5","0","16","0","0"
"6","13","2","0","0","16","1.5","0","16","0","0"
"6","13","3","0","0","16","0","0","16","0","0"
"6","13","4","0","0","15","0","0","15","0","0"
"6","13","5","0","0","15","0","0","15","0","0"
"6","13","6","270","28","17","0","20.716","13.405","30.4","0.266"
"6","13","7","558","72","18","0","48.447","16.203","164.068","18.693"
"6","13","8","676","104","21","0","158.912","26.035","891.01","611.186"
"6","13","9","691","158","23","2.1","348.636","32.55","2528.626","2254.957"
"6","13","10","770","163","25","3.6","538.724","38.7","4092.192","3770.628"
"6","13","11","822","170","28","3.6","721.075","46.913","5373.849","5001.362"
"6","13","12","761","225","31","6.2","846.979","48.661","6250.182","5822.559"
"6","13","13","818","199","30","6.7","963.022","49.323","7079.852","6582.703"
"6","13","14","762","212","28","7.7","981.866","46.233","7345.358","6822.738"
"6","13","15","725","202","28","6.2","947.294","48.155","7010.529","6519.793"
"6","13","16","660","193","27","8.2","848.339","42.166","6490.81","6044.709"
"6","13","17","627","151","24","10.8","713.547","34.49","5688.713","5298.588"
"6","13","18","450","142","21","8.7","493.368","29.204","4042.48","3722.402"
"6","13","19","137","103","20","3.1","215.984","26.154","1776.029","1541.966"
"6","13","20","0","0","18","2.6","0","18","0","0"
"6","13","21","0","0","17","3.6","0","17","0","0"
"6","13","22","0","0","17","2.6","0","17","0","0"
"6","13","23","0","0","16","1.5","0","16","0","0"
"6","14","0","0","0","16","2.1","0","16","0","0"
"6","14","1","0","0","16","2.6","0","16","0","0"
"6","14","2","0","0","14","2.6","0","14","0","0"
"6","14","3","0","0","14","1.5","0","14","0","0"
"6","14","4","0","0","14","0","0","14","0","0"
"6","14","5","0","0","14","0","0","14","0","0"
"6","14","6","244","31","14","1.5","23.37","12.105","38.927","0.602"
"6","14","7","493","80","16","1.5","54.942","15.44","211.779","32.08"
"6","14","8","659","113","17","2.1","163.637","20.194","1012.076","790.645"
"6","14","9","597","189","19","4.1","343.273","26.617","2600.939","2324.427"
"6","14","10","592","239","20","1.5","506.44","36.633","3908.116","3591.955"
"6","14","11","608","272","22","4.1","660.365","38.631","5150.267","4788.906"
"6","14","12","575","320","22","5.1","780.226","40.01","6040.072","5627.405"
"6","14","13","596","310","23","7.2","866.459","39.471","6727.169","6261.547"
"6","14","14","581","303","24","7.2","895.403","41.173","6888.117","6408.452"
"6","14","15","628","231","26","9.3","883.047","40.443","6820.042","6346.389"
"6","14","16","623","204","25","8.2","826.047","39.649","6407.245","5967.724"
"6","14","17","589","171","24","5.7","700.098","39.57","5432.635","5057.034"
"6","14","18","442","152","22","5.7","499.639","32.986","4014.791","3695.531"
"6","14","19","175","116","19","5.1","259.211","24.734","2145.235","1889.128"
"6","14","20","0","0","17","6.2","0","17","0","0"
"6","14","21","0","0","16","4.6","0","16","0","0"
"6","14","22","0","0","16","4.6","0","16","0","0"
"6","14","23","0","0","14","2.1","0","14","0","0"
"6","15","0","0","0","13","2.6","0","13","0","0"
"6","15","1","0","0","13","0","0","13","0","0"
"6","15","2","0","0","13","1.5","0","13","0","0"
"6","15","3","0","0","13","0","0","13","0","0"
"6","15","4","0","0","13","1.5","0","13","0","0"
"6","15","5","0","0","12","0","0","12","0","0"
"6","15","6","244","31","13","0","23.38","9.317","39.47","0.627"
"6","15","7","466","89","16","0","62.481","14.783","274.747","55.231"
"6","15","8","619","123","17","0","166.314","22.523","1074.063","891.458"
"6","15","9","738","138","19","2.1","347.291","28.52","2550.407","2275.869"
"6","15","10","787","149","21","3.1","534.978","35.281","4134.578","3811.728"
"6","15","11","787","185","21","3.6","709.456","39.718","5500.872","5121.554"
"6","15","12","761","225","22","5.1","846.51","41.62","6496.158","6049.631"
"6","15","13","806","198","22","6.2","950.621","41.883","7284.658","6767.983"
"6","15","14","774","200","22","7.7","975.869","40.008","7554.685","7011.053"
"6","15","15","725","201","22","9.8","946.474","36.959","7447.912","6915.094"
"6","15","16","642","211","21","9.3","851.292","34.901","6772.228","6302.734"
"6","15","17","317","258","19","8.7","564.049","28.546","4637.148","4297.39"
"6","15","18","0","101","17","5.7","98.194","18.954","665.114","338.008"
"6","15","19","107","126","16","3.6","241.976","20.984","2049.103","1798.184"
"6","15","20","0","0","16","2.6","0","16","0","0"
"6","15","21","0","0","14","1.5","0","14","0","0"
"6","15","22","0","0","15","2.6","0","15","0","0"
"6","15","23","0","0","14","3.1","0","14","0","0"
"6","16","0","0","0","13","2.6","0","13","0","0"
"6","16","1","0","0","13","2.1","0","13","0","0"
"6","16","2","0","0","13","2.1","0","13","0","0"
"6","16","3","0","0","13","0","0","13","0","0"
"6","16","4","0","0","13","0","0","13","0","0"
"6","16","5","0","0","13","1.5","0","13","0","0"
"6","16","6","94","34","13","2.6","27.932","11.56","55.751","1.6"
"6","16","7","11","105","14","2.6","92.842","14.69","606.898","280.621"
"6","16","8","223","211","15","0","196.092","22.392","1541.899","1325.187"
"6","16","9","47","301","16","0","271.425","28.209","2215.769","1956.074"
"6","16","10","30","352","18","3.1","325.412","26.278","2701.63","2421.363"
"6","16","11","18","282","19","4.1","273.806","25.389","2287.179","2024.029"
"6","16","12","78","423","20","4.6","459.882","30.331","3746.424","3434.833"
"6","16","13","42","430","19","4.6","453.39","29.705","3705.401","3394.952"
"6","16","14","115","443","18","5.7","562.253","29.71","4594.994","4256.794"
"6","16","15","43","384","18","5.1","432.807","27.85","3570.786","3264.064"
"6","16","16","12","241","18","5.7","246.132","22.862","2082.038","1829.301"
"6","16","17","177","258","17","3.6","436.01","27.69","3600.131","3292.599"
"6","16","18","0","92","17","2.1","88.484","19.881","537.65","219.306"
"6","16","19","0","61","16","1.5","63.231","16.198","279.485","57.226"
"6","16","20","0","0","16","2.1","0","16","0","0"
"6","16","21","0","0","16","1.5","0","16","0","0"
"6","16","22","0","0","16","0","0","16","0","0"
"6","16","23","0","0","16","1.5","0","16","0","0"
"6","17","0","0","0","14","2.6","0","14","0","0"
"6","17","1","0","0","14","0","0","14","0","0"
"6","17","2","0","0","14","2.1","0","14","0","0"
"6","17","3","0","0","14","1.5","0","14","0","0"
"6","17","4","0","0","14","2.1","0","14","0","0"
"6","17","5","0","0","14","2.1","0","14","0","0"
"6","17","6","0","26","14","2.1","24.335","12.35","42.158","0.759"
"6","17","7","0","75","14","1.5","69.133","13.896","337.774","84.653"
"6","17","8","447","184","16","1.5","191.787","20.535","1397.121","1192.686"
"6","17","9","533","216","17","0","344.137","32.157","2560.224","2285.298"
"6","17","10","681","223","19","4.1","538.206","32.12","4244.308","3918.045"
"6","17","11","238","405","19","3.1","523.456","33.72","4190.096","3865.536"
"6","17","12","240","446","19","4.6","615.24","33.764","4923.655","4572.469"
"6","17","13","102","451","21","4.1","529.536","34.756","4215.79","3890.427"
"6","17","14","139","446","21","6.2","588.801","32.867","4734.167","4390.706"
"6","17","15","518","295","20","5.7","839.282","37.953","6569.503","6117.052"
"6","17","16","709","183","21","6.7","883.938","38.645","6893.42","6413.282"
"6","17","17","665","142","19","6.2","736.503","34.579","5868.983","5467.677"
"6","17","18","469","149","19","5.7","515.708","30.37","4200.349","3875.469"
"6","17","19","173","111","18","2.6","247.664","25.614","2040.254","1789.83"
"6","17","20","0","0","17","1.5","0","17","0","0"
"6","17","21","0","0","16","1.5","0","16","0","0"
"6","17","22","0","0","17","2.1","0","17","0","0"
"6","17","23","0","0","16","1.5","0","16","0","0"
"6","18","0","0","0","16","2.1","0","16","0","0"
"6","18","1","0","0","15","3.1","0","15","0","0"
"6","18","2","0","0","15","2.6","0","15","0","0"
"6","18","3","0","0","14","2.6","0","14","0","0"
"6","18","4","0","0","14","2.6","0","14","0","0"
"6","18","5","0","0","14","2.1","0","14","0","0"
"6","18","6","0","24","15","0","22.455","11.393","36.059","0.476"
"6","18","7","130","122","14","0","95.941","14.865","647.543","320.125"
"6","18","8","0","131","17","0","119.488","20.729","976.371","735.32"
"6","18","9","158","306","18","2.6","304.274","25.469","2473.978","2202.545"
"6","18","10","6","200","19","2.6","188.065","23.919","1581.611","1361.746"
"6","18","11","6","236","19","2.1","223.657","24.819","1873.606","1633.134"
"6","18","12","12","267","19","3.1","260.372","25.289","2176.051","1918.354"
"6","18","13","469","359","21","2.6","795.799","42.963","6062.275","5648.08"
"6","18","14","6","184","22","4.6","180.638","27.171","1495.455","1282.544"
"6","18","15","0","184","22","4.6","175.51","25.226","1467.289","1256.745"
"6","18","16","6","217","21","3.6","215.895","25.64","1801.163","1565.405"
"6","18","17","259","250","20","5.1","506.811","30.663","4121.687","3799.229"
"6","18","18","428","154","18","5.7","493.465","28.356","4060.773","3740.15"
"6","18","19","172","110","17","5.1","245.029","22.361","2051.496","1800.443"
"6","18","20","27","0","16","4.6","10.287","15.269","5.965","0"
"6","18","21","0","0","15","2.6","0","15","0","0"
"6","18","22","0","0","15","2.1","0","15","0","0"
"6","18","23","0","0","14","0","0","14","0","0"
"6","19","0","0","0","14","1.5","0","14","0","0"
"6","19","1","0","0","14","2.1","0","14","0","0"
"6","19","2","0","0","13","0","0","13","0","0"
"6","19","3","0","0","13","1.5","0","13","0","0"
"6","19","4","0","0","13","0","0","13","0","0"
"6","19","5","0","0","12","0","0","12","0","0"
"6","19","6","247","30","13","0","22.555","9.274","36.741","0.505"
"6","19","7","530","73","16","2.1","49.357","15.333","170.998","20.415"
"6","19","8","618","119","16","1.5","161.756","19.37","1032.442","823.099"
"6","19","9","702","152","18","3.1","345.345","26.386","2574.806","2299.307"
"6","19","10","692","198","19","4.1","521.988","31.718","4119.574","3797.181"
"6","19","11","614","301","21","4.6","688.043","37.509","5398.456","5024.675"
"6","19","12","479","358","22","5.7","733.612","37.95","5742.45","5349.076"
"6","19","13","271","410","22","6.2","656.231","35.675","5199.215","4835.514"
"6","19","14","24","325","22","7.7","343.563","28.13","2830.465","2545.694"
"6","19","15","311","356","23","8.2","689.65","34.46","5499.045","5119.828"
"6","19","16","185","339","22","5.1","539.308","34.651","4295.966","3968.049"
"6","19","17","557","192","22","4.6","699.081","38.828","5446.451","5070.106"
"6","19","18","455","152","20","4.1","510.054","33.549","4086.452","3765.06"
"6","19","19","181","107","18","3.1","244.011","24.989","2015.161","1766.161"
"6","19","20","29","0","17","3.1","11.059","16.321","6.863","0"
"6","19","21","0","0","16","2.6","0","16","0","0"
"6","19","22","0","0","15","2.6","0","15","0","0"
"6","19","23","0","0","14","0","0","14","0","0"
"6","20","0","0","0","15","0","0","15","0","0"
"6","20","1","0","0","14","0","0","14","0","0"
"6","20","2","0","0","14","0","0","14","0","0"
"6","20","3","0","0","13","0","0","13","0","0"
"6","20","4","0","0","13","0","0","13","0","0"
"6","20","5","0","0","12","0","0","12","0","0"
"6","20","6","251","30","14","0","22.584","10.303","36.66","0.502"
"6","20","7","481","80","16","0","55.123","14.417","214.217","32.86"
"6","20","8","676","105","17","1.5","157.554","20.279","900.892","624.97"
"6","20","9","726","142","19","3.1","344.531","27.352","2544.767","2270.452"
"6","20","10","823","138","19","4.6","542.009","31.495","4266.498","3939.528"
"6","20","11","793","180","21","5.1","707.247","37.057","5562.503","5179.733"
"6","20","12","791","213","22","6.7","857.105","38.892","6675.298","6214.074"
"6","20","13","746","243","22","7.2","941.238","39.984","7287.536","6770.581"
"6","20","14","816","184","22","7.7","1000.765","40.442","7729.275","7167.571"
"6","20","15","731","200","22","9.3","951.642","37.604","7462.892","6928.568"
"6","20","16","715","170","22","7.7","875.773","38.209","6845.755","6369.843"
"6","20","17","633","150","21","7.2","719.765","34.856","5727.253","5334.805"
"6","20","18","454","152","20","8.2","509.623","28.819","4183.876","3859.509"
"6","20","19","171","107","19","3.6","238.642","25.442","1967.381","1721.162"
"6","20","20","28","0","17","3.6","10.687","16.279","6.414","0"
"6","20","21","0","0","16","2.6","0","16","0","0"
"6","20","22","0","0","14","2.6","0","14","0","0"
"6","20","23","0","0","14","0","0","14","0","0"
"6","21","0","0","0","14","0","0","14","0","0"
"6","21","1","0","0","14","0","0","14","0","0"
"6","21","2","0","0","14","2.1","0","14","0","0"
"6","21","3","0","0","13","2.1","0","13","0","0"
"6","21","4","0","0","13","1.5","0","13","0","0"
"6","21","5","0","0","13","1.5","0","13","0","0"
"6","21","6","246","28","14","0","20.828","10.246","31.188","0.292"
"6","21","7","400","93","16","1.5","65.458","15.79","300.102","66.316"
"6","21","8","372","182","17","2.6","186.383","20.732","1391.813","1187.852"
"6","21","9","363","276","18","3.1","340.64","26.355","2678.087","2398.679"
"6","21","10","343","350","19","3.1","473.095","31.596","3777.725","3465.259"
"6","21","11","787","209","19","4.6","726.611","36.27","5738.724","5345.578"
"6","21","12","779","213","21","7.2","846.754","36.982","6662.395","6202.254"
"6","21","13","806","197","22","8.7","948.314","38.044","7419.317","6889.361"
"6","21","14","804","182","23","9.8","986.859","38.577","7698.899","7140.373"
"6","21","15","810","160","23","10.3","981.035","38.022","7676.244","7120.078"
"6","21","16","734","163","23","6.7","885.775","40.968","6821.657","6347.862"
"6","21","17","683","137","22","6.7","747.03","37.078","5874.746","5473.068"
"6","21","18","536","130","21","6.7","540.964","31.778","4374.188","4043.703"
"6","21","19","152","110","19","3.6","234.008","25.435","1931.697","1687.619"
"6","21","20","25","0","17","3.1","9.55","16.235","5.125","0"
"6","21","21","0","0","16","3.1","0","16","0","0"
"6","21","22","0","0","16","3.6","0","16","0","0"
"6","21","23","0","0","16","2.6","0","16","0","0"
"6","22","0","0","0","15","1.5","0","15","0","0"
"6","22","1","0","0","14","1.5","0","14","0","0"
"6","22","2","0","0","14","2.1","0","14","0","0"
"6","22","3","0","0","13","1.5","0","13","0","0"
"6","22","4","0","0","13","0","0","13","0","0"
"6","22","5","0","0","12","0","0","12","0","0"
"6","22","6","275","27","14","0","19.998","10.17","28.761","0.215"
"6","22","7","513","75","16","0","51.102","14.149","184.339","23.943"
"6","22","8","681","103","18","1.5","155.569","21.204","863.953","574.232"
"6","22","9","749","132","19","2.6","342.775","27.759","2513.728","2240.661"
"6","22","10","793","151","19","3.1","536.482","33.321","4185.181","3860.774"
"6","22","11","858","150","21","3.1","725.19","41.045","5582.588","5198.674"
"6","22","12","862","162","22","5.7","868.862","40.904","6693.734","6230.955"
"6","22","13","854","169","22","5.1","965.788","44.683","7287.7","6770.728"
"6","22","14","822","171","23","8.2","993.254","40.637","7663.162","7108.355"
"6","22","15","780","172","23","8.7","964.239","39.525","7484.167","6947.699"
"6","22","16","728","167","23","8.2","884.832","38.753","6896.423","6416.017"
"6","22","17","626","153","22","8.2","717.747","34.717","5715.379","5323.651"
"6","22","18","454","142","21","7.2","498.636","30.433","4059.995","3739.396"
